movie_id,rating_count,average_rating,title,release_date,imdb_url
1215,30,1.9333333333333333,Barb Wire (1996),03-May-1996,http://us.imdb.com/M/title-exact?Barb%20Wire%20(1996)
1137,29,3.9655172413793105,Beautiful Thing (1996),09-Oct-1996,http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996)
1136,29,3.4827586206896552,Ghosts of Mississippi (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Ghosts%20of%20Mississippi%20(1996)
1115,29,3.413793103448276,Twelfth Night (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?Twelfth%20Night:%20Or%20What%20You%20Will%20(1996)
1061,29,2.9310344827586206,"Evening Star, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Evening%20Star,%20The%20(1996)"
572,29,2.7586206896551726,Blown Away (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Blown%20Away%20(1994)
764,29,2.7586206896551726,If Lucy Fell (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?If%20Lucy%20Fell%20(1996)
1095,29,2.6206896551724137,High School High (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?High%20School%20High%20(1996)
563,29,2.413793103448276,Stephen King's The Langoliers (1995),01-Jan-1995,"http://us.imdb.com/M/title-exact?%22Langoliers,%20The%22%20(1995)%20(mini)"
719,29,2.413793103448276,Canadian Bacon (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Canadian%20Bacon%20(1994)
1129,28,3.5714285714285716,Chungking Express (1994),16-Feb-1996,http://us.imdb.com/M/title-exact?Chongqing%20Senlin%20(1994)
1109,28,3.4285714285714284,Death and the Maiden (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Death%20and%20the%20Maiden%20(1994)
1152,28,3.4285714285714284,In Love and War (1996),24-Jan-1997,http://us.imdb.com/M/title-exact?In%20Love%20and%20War%20(1996)
279,28,3.2857142857142856,Once Upon a Time... When We Were Colored (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Once%20Upon%20a%20Time... When%20We%20Were%20Colored%20(1995)
972,28,3.1785714285714284,Passion Fish (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992)
1042,28,3.142857142857143,Just Cause (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Just%20Cause%20(1995)
460,28,3.0,"Crossing Guard, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Crossing%20Guard,%20The%20(1995)"
309,28,2.857142857142857,Deceiver (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Liar+(1997)
362,28,2.8214285714285716,Blues Brothers 2000 (1998),06-Feb-1998,http://us.imdb.com/M/title-exact?Blues+Brothers+2000+(1998)
1411,28,2.5714285714285716,Barbarella (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Barbarella%20(1968)
571,28,2.5,Another Stakeout (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Another%20Stakeout%20(1993)
388,28,2.392857142857143,Beverly Hills Cop III (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Beverly%20Hills%20Cop%20III%20(1994)
613,27,4.037037037037037,My Man Godfrey (1936),01-Jan-1936,http://us.imdb.com/M/title-exact?My%20Man%20Godfrey%20(1936)
645,27,3.814814814814815,Paris Is Burning (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Paris%20Is%20Burning%20(1990)
1070,27,3.740740740740741,Living in Oblivion (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Living%20in%20Oblivion%20(1995)
805,27,3.6296296296296298,Manhattan Murder Mystery (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Manhattan%20Murder%20Mystery%20(1993)
464,27,3.5925925925925926,Vanya on 42nd Street (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Vanya%20on%2042nd%20Street%20(1994)
46,27,3.5555555555555554,Exotica (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Exotica%20(1994)
389,27,3.4444444444444446,Black Beauty (1994),01-Jan-1994,http://us.imdb.com/Title?Black+Beauty+(1994/I)
348,27,3.2962962962962963,Desperate Measures (1998),30-Jan-1998,http://us.imdb.com/Title?Desperate+Measures+(1998)
905,27,3.2222222222222223,Great Expectations (1998),01-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119223
842,27,3.1481481481481484,Pollyanna (1960),01-Jan-1960,http://us.imdb.com/M/title-exact?Pollyanna%20(1960)
1170,27,3.074074074074074,Spanking the Monkey (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Spanking%20the%20Monkey%20(1994)
734,27,2.5185185185185186,Made in America (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Made%20in%20America%20(1993)
978,27,2.5185185185185186,Heaven's Prisoners (1996),10-May-1996,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996)
1034,27,2.5185185185185186,"Quest, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Quest,%20The%20(1996/I)"
681,27,2.4444444444444446,Wishmaster (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Wishmaster+(1997)
564,27,2.037037037037037,Tales from the Hood (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Tales%20from%20the%20Hood%20(1995)
457,27,1.7407407407407407,Free Willy 3: The Rescue (1997),08-Aug-1997,http://us.imdb.com/M/title-exact?Free+Willy+3%3A+The+Rescue+(1997)
966,26,4.1923076923076925,"Affair to Remember, An (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)"
1149,26,3.8461538461538463,Walkabout (1971),20-Dec-1971,http://us.imdb.com/M/title-exact?Walkabout%20(1971)
836,26,3.769230769230769,Ninotchka (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?Ninotchka%20(1939)
253,26,3.6923076923076925,"Pillow Book, The (1995)",13-Jun-1997,http://us.imdb.com/M/title-exact?Pillow%20Book%2C%20The%20%281995%29
1240,26,3.6538461538461537,Ghost in the Shell (Kokaku kidotai) (1995),12-Apr-1996,http://us.imdb.com/M/title-exact?Kokaku%20Kidotai%20(1995)
1160,26,3.6153846153846154,Love! Valour! Compassion! (1997),16-May-1997,http://us.imdb.com/Title?Love%21+Valour%21+Compassion%21+(1997)
6,26,3.576923076923077,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),01-Jan-1995,http://us.imdb.com/Title?Yao+a+yao+yao+dao+waipo+qiao+(1995)
1218,26,3.4615384615384617,Friday (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Friday%20(1995)
800,26,2.8846153846153846,In the Mouth of Madness (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?In%20the%20Mouth%20of%20Madness%20(1995)
422,26,2.8461538461538463,Aladdin and the King of Thieves (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Aladdin%20and%20the%20King%20of%20Thieves%20(1996)%20(V)
1284,26,2.8461538461538463,Before and After (1996),23-Feb-1996,http://us.imdb.com/M/title-exact?Before%20and%20After%20(1996)
775,26,2.769230769230769,Something to Talk About (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Something%20to%20Talk%20About%20(1995)
352,26,2.1153846153846154,Spice World (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-120185
398,26,2.076923076923077,Super Mario Bros. (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Super%20Mario%20Bros.%20(1993)
837,25,3.92,Meet John Doe (1941),01-Jan-1941,http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941)
960,25,3.24,Naked (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Naked%20(1993)
1045,25,3.24,Fearless (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fearless%20(1993)
938,25,2.88,"Smile Like Yours, A (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997)
1157,25,2.88,"Relic, The (1997)",17-Jan-1997,"http://us.imdb.com/M/title-exact?Relic,%20The%20(1997)"
415,25,2.84,"Apple Dumpling Gang, The (1975)",01-Jan-1975,"http://us.imdb.com/M/title-exact?Apple%20Dumpling%20Gang,%20The%20(1975)"
818,25,2.76,Girl 6 (1996),22-Mar-1996,http://us.imdb.com/M/title-exact?Girl%206%20(1996)
1163,25,2.68,"Portrait of a Lady, The (1996)",27-Dec-1996,http://us.imdb.com/M/title-exact?Portrait%20of%20a%20Lady%2C%20The%20%281996%29
1222,25,2.68,Judgment Night (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Judgment%20Night%20(1993)
1040,25,2.6,Two if by Sea (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Two%20if%20by%20Sea%20(1996)
1049,25,2.52,House Arrest (1996),02-Aug-1996,http://us.imdb.com/Title?House+Arrest+(1996/I)
1052,25,2.28,Dracula: Dead and Loving It (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dracula:%20Dead%20and%20Loving%20It%20(1995)
991,25,2.24,Keys to Tulsa (1997),11-Apr-1997,http://us.imdb.com/Title?Keys+to+Tulsa+(1997)
834,25,2.2,Halloween: The Curse of Michael Myers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995)
863,24,3.9166666666666665,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",08-Nov-1996,"http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)"
459,24,3.75,"Cry, the Beloved Country (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Cry,%20the%20Beloved%20Country%20(1995)"
634,24,3.75,Microcosmos: Le peuple de l'herbe (1996),11-Oct-1996,http://us.imdb.com/M/title-exact?Microcosmos%3A%20Le%20peuple%20de%20l%27herbe%20%281996%29
753,24,3.7083333333333335,Burnt By the Sun (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Utomlyonnye%20Solntsem%20(1994)
730,24,3.5,"Queen Margot (Reine Margot, La) (1994)",01-Jan-1996,"http://us.imdb.com/Title?Reine+Margot,+La+(1994)"
1053,24,3.4583333333333335,Now and Then (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Now%20and%20Then%20(1995)
704,24,3.0416666666666665,"House of the Spirits, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?House%20of%20the%20Spirits,%20The%20(1993)"
869,24,3.0,Fools Rush In (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997)
376,24,2.8333333333333335,Houseguest (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Houseguest%20(1994)
1036,24,2.75,Drop Dead Fred (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Drop%20Dead%20Fred%20(1991)
551,24,2.4166666666666665,Lord of Illusions (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Lord%20of%20Illusions%20(1995)
1037,24,2.0,Grease 2 (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Grease%202%20(1982)
962,23,3.130434782608696,Ruby in Paradise (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993)
1315,23,3.130434782608696,Inventing the Abbotts (1997),04-Apr-1997,http://us.imdb.com/M/title-exact?Inventing%20the%20Abbotts%20%281997%29
1093,23,3.0869565217391304,Live Nude Girls (1995),01-Mar-1996,http://us.imdb.com/M/title-exact?Live%20Nude%20Girls%20(1995)
149,23,3.0,Jude (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Jude%20(1996)
1199,23,2.869565217391304,Cemetery Man (Dellamorte Dellamore) (1994),12-Apr-1996,http://us.imdb.com/M/title-exact?Dellamorte%20Dellamore%20(1994)
1006,23,2.8260869565217392,Until the End of the World (Bis ans Ende der Welt) (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991)
635,23,2.739130434782609,"Fog, The (1980)",01-Jan-1980,"http://us.imdb.com/M/title-exact?Fog,%20The%20(1980)"
986,23,2.5652173913043477,Turbulence (1997),10-Jan-1997,http://us.imdb.com/M/title-exact?Turbulence%20(1997)
1258,23,2.5217391304347827,Trial and Error (1997),30-May-1997,http://us.imdb.com/M/title-exact?Trial%20and%20Error%20%281997%29
1054,23,2.3043478260869565,Mr. Wrong (1996),16-Feb-1996,http://us.imdb.com/M/title-exact?Mr.%20Wrong%20(1996)
130,23,2.260869565217391,Kansas City (1996),16-Aug-1996,http://us.imdb.com/M/title-exact?Kansas%20City%20(1996)
375,23,1.9565217391304348,Showgirls (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Showgirls%20(1995)
1005,22,3.6818181818181817,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991)
445,22,3.5,"Body Snatcher, The (1945)",01-Jan-1945,"http://us.imdb.com/M/title-exact?Body%20Snatcher,%20The%20(1945)"
1176,22,3.3636363636363638,Welcome To Sarajevo (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Welcome+To+Sarajevo+(1997)
532,22,3.3181818181818183,Kama Sutra: A Tale of Love (1996),07-Mar-1997,http://us.imdb.com/M/title-exact?Kama%20Sutra%20(1996)
953,22,3.3181818181818183,Unstrung Heroes (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995)
1168,22,3.3181818181818183,Little Buddha (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Little%20Buddha%20(1993)
624,22,3.272727272727273,"Three Caballeros, The (1945)",01-Jan-1945,"http://us.imdb.com/M/title-exact?Three%20Caballeros,%20The%20(1945)"
1113,22,3.272727272727273,Mrs. Parker and the Vicious Circle (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mrs.%20Parker%20and%20the%20Vicious%20Circle%20(1994)
980,22,3.1818181818181817,Mother Night (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996)
821,22,3.0454545454545454,Mrs. Winterbourne (1996),19-Apr-1996,http://us.imdb.com/M/title-exact?Mrs.%20Winterbourne%20(1996)
985,22,2.8636363636363638,Blood & Wine (1997),15-Nov-1996,http://us.imdb.com/Title?Blood+%26+Wine+(1997)
1078,22,2.772727272727273,Oliver & Company (1988),29-Mar-1988,http://us.imdb.com/M/title-exact?Oliver%20&%20Company%20(1988)
560,22,2.727272727272727,"Kid in King Arthur's Court, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Kid%20in%20King%20Arthur's%20Court,%20A%20(1995)"
565,22,2.6818181818181817,Village of the Damned (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Village%20of%20the%20Damned%20(1995)
832,22,2.5454545454545454,Bogus (1996),06-Sep-1996,http://us.imdb.com/M/title-exact?Bogus%20(1996)
1231,22,2.5,Marked for Death (1990),01-Jan-1990,http://us.imdb.com/M/title-exact?Marked%20for%20Death%20(1990)
1057,22,2.3181818181818183,"Pallbearer, The (1996)",19-Apr-1996,"http://us.imdb.com/M/title-exact?Pallbearer,%20The%20(1996)"
1203,21,4.0476190476190474,Top Hat (1935),01-Jan-1935,http://us.imdb.com/M/title-exact?Top%20Hat%20(1935)
1084,21,3.857142857142857,Anne Frank Remembered (1995),23-Feb-1996,http://us.imdb.com/M/title-exact?Anne%20Frank%20Remembered%20(1995)
1121,21,3.761904761904762,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",05-Apr-1996,"http://us.imdb.com/M/title-exact?Parapluies%20de%20Cherbourg,%20Les%20(1964)"
965,21,3.6666666666666665,Funny Face (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957)
1147,21,3.6666666666666665,My Family (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?My%20Family%20(1995)
543,21,3.619047619047619,"Misérables, Les (1995)",01-Jan-1995,http://us.imdb.com/M/title-exact?Mis%E9rables%2C%20Les%20%281995%29
865,21,3.4761904761904763,"Ice Storm, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997)
1086,21,3.2857142857142856,It's My Party (1995),22-Mar-1996,http://us.imdb.com/M/title-exact?It's%20My%20Party%20(1995)
906,21,3.1904761904761907,Oscar & Lucinda (1997),31-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119843
335,21,2.761904761904762,How to Be a Player (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?How+to+Be+a+Player+(1997)
795,21,2.4285714285714284,Richie Rich (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Richie%20Rich%20(1994)
816,21,2.4285714285714284,Candyman: Farewell to the Flesh (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Candyman:%20Farewell%20to%20the%20Flesh%20(1995)
933,21,2.4285714285714284,"Funeral, The (1996)",25-Oct-1996,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)"
758,21,1.7142857142857142,Lawnmower Man 2: Beyond Cyberspace (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Lawnmower%20Man%202:%20Beyond%20Cyberspace%20(1996)
320,20,4.05,Paradise Lost: The Child Murders at Robin Hood Hills (1996),06-Dec-1996,http://us.imdb.com/M/title-exact?Paradise%20Lost%3a%20The%20Child%20Murders%20at%20Robin%20Hood%20Hills%20(1996)
601,20,4.0,For Whom the Bell Tolls (1943),01-Jan-1943,http://us.imdb.com/M/title-exact?For%20Whom%20the%20Bell%20Tolls%20(1943)
904,20,3.45,Ma vie en rose (My Life in Pink) (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-119590
1296,20,3.25,Indian Summer (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Indian+Summer+(1996)
1219,20,2.9,"Goofy Movie, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Goofy%20Movie,%20A%20(1995)"
1208,20,2.85,Kiss of Death (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Kiss%20of%20Death%20(1995)
982,20,2.8,Maximum Risk (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996)
351,20,2.7,"Prophecy II, The (1998)",16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119959
908,20,2.5,Half Baked (1998),16-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120693
112,20,2.45,Flipper (1996),10-May-1996,http://us.imdb.com/M/title-exact?Flipper%20(1996)
1030,20,2.25,"Beverly Hillbillies, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Beverly%20Hillbillies,%20The%20(1993)"
1407,20,2.25,"Specialist, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Specialist,%20The%20(1994)"
1103,19,3.789473684210526,Trust (1990),01-Jan-1990,http://us.imdb.com/Title?Trust+(1990)
703,19,3.5789473684210527,Widows' Peak (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Widows'%20Peak%20(1994)
1153,19,3.473684210526316,Backbeat (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Backbeat%20(1993)
1277,19,3.4210526315789473,Set It Off (1996),25-Sep-1996,http://us.imdb.com/M/title-exact?Set%20It%20Off%20(1996)
1245,19,3.210526315789474,Gridlock'd (1997),29-Jan-1997,http://us.imdb.com/M/title-exact?Gridlock'd%20(1997)
1117,19,3.1052631578947367,Surviving Picasso (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Surviving%20Picasso%20(1996)
1265,19,3.0526315789473686,Star Maps (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Star+Maps+(1997)
1248,19,3.0,Blink (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Blink%20(1994)
1206,19,2.6842105263157894,Amos & Andrew (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Amos%20&%20Andrew%20(1993)
1283,19,2.6842105263157894,Out to Sea (1997),04-Jul-1997,http://us.imdb.com/M/title-exact?Out+to+Sea+(1997)
579,19,2.6315789473684212,Fatal Instinct (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fatal%20Instinct%20(1993)
138,19,2.5789473684210527,D3: The Mighty Ducks (1996),04-Oct-1996,http://us.imdb.com/M/title-exact?D3:%20The%20Mighty%20Ducks%20(1996)
1178,19,2.473684210526316,Major Payne (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Major%20Payne%20(1994)
1444,19,2.473684210526316,That Darn Cat! (1965),01-Jan-1965,http://us.imdb.com/Title?That+Darn+Cat%21+(1965)
1183,19,2.210526315789474,"Cowboy Way, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Cowboy%20Way,%20The%20(1994)"
263,19,2.1578947368421053,Steel (1997),15-Aug-1997,http://us.imdb.com/M/title-exact?Steel+(1997)
894,19,1.894736842105263,Home Alone 3 (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?imdb-title-119303
424,19,1.3157894736842106,Children of the Corn: The Gathering (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Children%20of%20the%20Corn%3A%20The%20Gathering%20%281996%29
811,18,3.9444444444444446,Thirty-Two Short Films About Glenn Gould (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Thirty-Two%20Short%20Films%20About%20Glenn%20Gould%20(1993)
617,18,3.7777777777777777,"Blue Angel, The (Blaue Engel, Der) (1930)",01-Jan-1930,"http://us.imdb.com/M/title-exact?Blaue%20Engel,%20Der%20(1930)"
968,18,3.7222222222222223,"Inspector General, The (1949)",01-Jan-1949,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)"
618,18,3.611111111111111,Picnic (1955),01-Jan-1955,http://us.imdb.com/M/title-exact?Picnic%20(1955)
1204,18,3.611111111111111,To Be or Not to Be (1942),01-Jan-1942,http://us.imdb.com/M/title-exact?To%20Be%20or%20Not%20to%20Be%20(1942)
359,18,3.5,"Assignment, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Assignment%2C+The+(1997)
1097,18,3.5,"Hate (Haine, La) (1995)",09-Feb-1996,"http://us.imdb.com/M/title-exact?Haine,%20La%20(1995)"
1401,18,3.2222222222222223,M. Butterfly (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?M.%20Butterfly%20(1993)
916,18,3.1666666666666665,Lost in Space (1998),27-Mar-1998,http://us.imdb.com/Title?Lost+in+Space+(1998)
1069,18,3.1666666666666665,Amateur (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Amateur%20(1994)
812,18,3.111111111111111,Andre (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Andre%20(1994)
903,18,3.111111111111111,Afterglow (1997),26-Dec-1997,http://us.imdb.com/M/title-exact?imdb-title-118566
1107,18,3.0555555555555554,Beyond Rangoon (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Beyond%20Rangoon%20(1995)
84,18,3.0,Robert A. Heinlein's The Puppet Masters (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Robert%20A.%20Heinlein's%20The%20Puppet%20Masters%20(1994)
337,18,3.0,"House of Yes, The (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?House+of+Yes,+The+(1997)"
1105,18,2.8333333333333335,Firestorm (1998),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120670
400,18,2.7222222222222223,"Little Rascals, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Little%20Rascals,%20The%20(1994)"
1478,18,2.7222222222222223,Dead Presidents (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dead%20Presidents%20(1995)
1239,18,2.4444444444444446,Cutthroat Island (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Cutthroat%20Island%20(1995)
1303,18,2.3333333333333335,"Getaway, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Getaway,%20The%20(1994)"
1185,18,2.2777777777777777,In the Army Now (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?In%20the%20Army%20Now%20(1994)
862,18,2.111111111111111,Jingle All the Way (1996),22-Nov-1996,http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996)
590,18,2.0,Hellraiser: Bloodline (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Hellraiser:%20Bloodline%20(1996)
1230,18,1.8333333333333333,Ready to Wear (Pret-A-Porter) (1994),01-Jan-1994,http://us.imdb.com/Title?Pr%EAt-%E0-Porter+(1994)
1286,17,3.7058823529411766,Shall We Dance? (1937),01-Jan-1937,http://us.imdb.com/M/title-exact?Shall%20We%20Dance?%20(1937)
947,17,3.235294117647059,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)"
557,17,3.1176470588235294,Farinelli: il castrato (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Farinelli:%20il%20castrato%20(1994)
1120,17,3.0,I'm Not Rappaport (1996),13-Nov-1996,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996)
773,17,2.9411764705882355,Mute Witness (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mute%20Witness%20(1994)
1038,17,2.823529411764706,Switchback (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Switchback+(1997)
1232,17,2.4705882352941178,Madonna: Truth or Dare (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Madonna:%20Truth%20or%20Dare%20(1991)
1140,17,2.2941176470588234,"Road to Wellville, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Road%20to%20Wellville,%20The%20(1994)"
1207,17,2.2941176470588234,Jade (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Jade%20(1995)
1001,17,2.0,"Stupids, The (1996)",30-Aug-1996,"http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)"
745,16,3.875,"Ruling Class, The (1972)",01-Jan-1972,"http://us.imdb.com/M/title-exact?Ruling%20Class,%20The%20(1972)"
718,16,3.6875,In the Bleak Midwinter (1995),23-Feb-1996,http://us.imdb.com/M/title-exact?In%20the%20Bleak%20Midwinter%20(1995)
1278,16,3.625,Selena (1997),21-Mar-1997,http://us.imdb.com/M/title-exact?Selena%20(1997)
256,16,3.5625,When the Cats Away (Chacun cherche son chat) (1996),20-Jun-1997,http://us.imdb.com/M/title-exact?Chacun+cherche+son+chat+(1996)
691,16,3.5,Dark City (1998),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-118929
854,16,3.375,Bad Taste (1987),01-Jan-1987,http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987)
1066,16,3.0,Balto (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Balto%20(1995)
454,16,2.875,Bastard Out of Carolina (1996),15-Dec-1996,http://us.imdb.com/M/title-exact?Bastard%20Out%20of%20Carolina%20(1996)
1032,16,2.875,Little Big League (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Little%20Big%20League%20(1994)
1071,16,2.875,Party Girl (1995),01-Jan-1995,http://us.imdb.com/Title?Party+Girl+(1995/I)
801,16,2.8125,"Air Up There, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Air%20Up%20There,%20The%20(1994)"
725,16,2.75,Exit to Eden (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Exit%20to%20Eden%20(1994)
1280,16,2.6875,Gang Related (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Gang+Related+(1997)
998,16,2.5625,Cabin Boy (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994)
1311,16,2.5,Waiting to Exhale (1995),15-Jan-1996,http://us.imdb.com/M/title-exact?Waiting%20to%20Exhale%20(1995)
860,16,2.25,"Believers, The (1987)",01-Jan-1987,"http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)"
